"","X","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","name","full_team","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"166","all_info.323","NelsSh00","Nelson,Shawn",2009,"buf",16,4,7,"shoulder illness",3,16,"Shawn Nelson","Buffalo Bills",0,1,0,0,0,0,0,0
"167","all_info.333","OmonXa00","Omon,Xavier",2009,"buf",16,1,1,"illness",7,7,"Xavier Omon","Buffalo Bills",0,0,0,0,0,0,0,0
"168","all_info.343","OwenTe00","Owens,Terrell",2009,"buf",16,0,2,"hip illness",9,14,"Terrell Owens","Buffalo Bills",0,0,0,1,0,0,0,0
"169","all_info.353","PalmAs99","Palmer,Ashlee",2009,"buf",16,1,2,"ankle",15,16,"Ashlee Palmer","Buffalo Bills",0,0,0,0,0,0,0,1
"170","all_info.363","ParrRo00","Parrish,Roscoe",2009,"buf",16,2,4,"quadriceps thigh knee illness",3,10,"Roscoe Parrish","Buffalo Bills",0,0,0,0,0,0,3,0
"171","all_info.373","PoluPa99","Posluszny,Paul",2009,"buf",16,4,5,"arm",2,6,"Paul Posluszny","Buffalo Bills",0,0,0,0,1,0,0,0
"172","all_info.383","RamsAn20","Ramsey,Andre",2009,"buf",16,1,1,"calf",16,16,"Andre Ramsey","Buffalo Bills",0,0,0,0,0,0,1,0
"173","all_info.392","ReedJo01","Reed,Josh",2009,"buf",16,2,4,"ankle fibula",3,16,"Josh Reed","Buffalo Bills",0,0,0,0,0,0,1,1
"174","all_info.402","SchoAa99","Schobel,Aaron",2009,"buf",16,0,2,"back groin",2,9,"Aaron Schobel","Buffalo Bills",0,0,1,0,0,0,1,0
"175","all_info.413","SchoDe00","Schouman,Derek",2009,"buf",16,14,14,"knee",3,16,"Derek Schouman","Buffalo Bills",0,0,0,0,0,0,1,0
"176","all_info.422","ScotBr20","Scott,Bryan",2009,"buf",16,7,8,"ankle head",4,16,"Bryan Scott","Buffalo Bills",1,0,0,0,0,0,0,1
"177","all_info.432","ScotJo22","Scott,Jonathan",2009,"buf",16,5,6,"ankle eye",6,16,"Jonathan Scott","Buffalo Bills",1,0,0,0,0,0,0,1
"178","all_info.441","SimmKe20","Simmons,Kendall",2009,"buf",16,2,2,"shoulder",14,15,"Kendall Simmons","Buffalo Bills",0,1,0,0,0,0,0,0
"179","all_info.451","StroMa01","Stroud,Marcus",2009,"buf",16,1,4,"knee back",10,16,"Marcus Stroud","Buffalo Bills",0,0,1,0,0,0,1,0
"180","all_info.461","StupJo00","Stupar,Jonathan",2009,"buf",16,0,1,"knee",16,16,"Jonathan Stupar","Buffalo Bills",0,0,0,0,0,0,1,0
"181","all_info.471","WhitDo20","Whitner,Donte",2009,"buf",16,6,7,"thumb ankle illness",4,16,"Donte Whitner","Buffalo Bills",0,0,0,0,0,1,0,1
"182","all_info.481","WillKy20","Williams,Kyle",2009,"buf",16,2,4,"groin knee",4,10,"Kyle Williams","Buffalo Bills",0,0,0,0,0,0,2,0
"183","all_info.491","WoodEr20","Wood,Eric",2009,"buf",16,6,6,"tibia fibula",11,16,"Eric Wood","Buffalo Bills",0,0,0,0,0,0,2,0
"184","all_info.501","YoubAs20","Youboty,Ashton",2009,"buf",16,4,4,"ankle",10,13,"Ashton Youboty","Buffalo Bills",0,0,0,0,0,0,0,1
"185","all_info4","AndeJa21","Anderson,James",2009,"car",16,0,1,"concussion",5,5,"James Anderson","Carolina Panthers",1,0,0,0,0,0,0,0
"186","all_info.116","BeasJo99","Beason,Jon",2009,"car",16,0,1,"knee",5,5,"Jon Beason","Carolina Panthers",0,0,0,0,0,0,1,0
"187","all_info.216","BernMa20","Bernadeau,Mackenzy",2009,"car",16,0,1,"knee",12,12,"Mackenzy Bernadeau","Carolina Panthers",0,0,0,0,0,0,1,0
"188","all_info.316","BrayTy20","Brayton,Tyler",2009,"car",16,1,2,"concussion",13,14,"Tyler Brayton","Carolina Panthers",1,0,0,0,0,0,0,0
"189","all_info.414","BrowEv99","Brown,Everette",2009,"car",16,1,3,"ankle",2,4,"Everette Brown","Carolina Panthers",0,0,0,0,0,0,0,1
"190","all_info.54","ConnDa99","Connor,Dan",2009,"car",16,0,1,"shoulder",3,3,"Dan Connor","Carolina Panthers",0,1,0,0,0,0,0,0
"191","all_info.64","DaviC.20","Davis,C.J.",2009,"car",16,16,16,"ankle",1,16,"C.J. Davis","Carolina Panthers",0,0,0,0,0,0,0,1
"192","all_info.74","DaviTh20","Davis,Thomas",2009,"car",16,9,10,"hamstring knee",6,16,"Thomas Davis","Carolina Panthers",0,0,0,0,0,0,2,0
"193","all_info.84","DelhJa00","Delhomme,Jake",2009,"car",16,5,6,"chest finger",8,16,"Jake Delhomme","Carolina Panthers",0,0,1,0,0,1,0,0
"194","all_info.94","DiggNa20","Diggs,Na'il",2009,"car",16,2,7,"rib ribs",3,14,"Na'il Diggs","Carolina Panthers",0,0,2,0,0,0,0,0
"195","all_info.104","FiamTo00","Fiammetta,Tony",2009,"car",16,1,3,"ankle concussion",4,9,"Tony Fiammetta","Carolina Panthers",1,0,0,0,0,0,0,1
"196","all_info.117","GodfCh99","Godfrey,Charles",2009,"car",16,4,5,"ankle",7,11,"Charles Godfrey","Carolina Panthers",0,0,0,0,0,0,0,1
"197","all_info.124","GoodMi00","Goodson,Mike",2009,"car",16,1,2,"illness concussion",3,4,"Mike Goodson","Carolina Panthers",1,0,0,0,0,0,0,0
"198","all_info.134","GrosJo20","Gross,Jordan",2009,"car",16,7,8,"knee ankle",3,16,"Jordan Gross","Carolina Panthers",0,0,0,0,0,0,1,1
"199","all_info.144","HarrCh20","Harris,Chris",2009,"car",16,3,4,"knee",1,4,"Chris Harris","Carolina Panthers",0,0,0,0,0,0,1,0
"200","all_info.154","HaydNi99","Hayden,Nick",2009,"car",16,2,3,"toe",2,5,"Nick Hayden","Carolina Panthers",0,0,0,0,0,0,0,1
"201","all_info.164","HoovBr00","Hoover,Brad",2009,"car",16,5,8,"back ankle",3,12,"Brad Hoover","Carolina Panthers",0,0,1,0,0,0,0,1
"202","all_info.174","IrviCo99","Irvin,Corvey",2009,"car",16,16,16,"knee",1,16,"Corvey Irvin","Carolina Panthers",0,0,0,0,0,0,1,0
"203","all_info.184","JarrDw00","Jarrett,Dwayne",2009,"car",16,1,2,"ankle",12,13,"Dwayne Jarrett","Carolina Panthers",0,0,0,0,0,0,0,1
"204","all_info.194","JohnCh98","Johnson,Charles",2009,"car",16,3,6,"knee illness pectoral",2,13,"Charles Johnson","Carolina Panthers",0,0,1,0,0,0,1,0
"205","all_info.204","JohnLa20","Johnson,Landon",2009,"car",16,6,8,"shoulder knee",7,16,"Landon Johnson","Carolina Panthers",0,1,0,0,0,0,1,0
"206","all_info.217","kasayjoh01","Kasay,John",2009,"car",16,0,2,"groin",8,9,"John Kasay","Carolina Panthers",0,0,0,0,0,0,1,0
"207","all_info.224","KemoMa20","Kemoeatu,Ma'ake",2009,"car",16,16,16,"achilles",1,16,"Ma'ake Kemoeatu","Carolina Panthers",0,0,0,0,0,0,0,1
"208","all_info.234","LeonLo99","Leonard,Louis",2009,"car",16,14,14,"ankle",3,16,"Louis Leonard","Carolina Panthers",0,0,0,0,0,0,0,1
"209","all_info.244","LewiDa20","Lewis,Damione",2009,"car",16,0,2,"shoulder",10,11,"Damione Lewis","Carolina Panthers",0,1,0,0,0,0,0,0
"210","all_info.254","LloyRh44","Lloyd,Rhys",2009,"car",16,0,2,"ankle",6,7,"Rhys Lloyd","Carolina Panthers",0,0,0,0,0,0,0,1
"211","all_info.264","MarsRi20","Marshall,Richard",2009,"car",16,0,3,"ankle",14,16,"Richard Marshall","Carolina Panthers",0,0,0,0,0,0,0,1
"212","all_info.274","MartSh99","Martin,Sherrod",2009,"car",16,0,3,"knee",1,3,"Sherrod Martin","Carolina Panthers",0,0,0,0,0,0,1,0
"213","all_info.284","McCoJo01","McCown,Josh",2009,"car",16,15,15,"foot",2,16,"Josh McCown","Carolina Panthers",0,0,0,0,0,0,0,1
"214","all_info.294","MoorMa01","Moore,Matt",2009,"car",16,0,2,"shoulder rib",15,16,"Matt Moore","Carolina Panthers",0,1,1,0,0,0,0,0
"215","all_info.304","MuhaMu00","Muhammad,Muhsin",2009,"car",16,2,9,"leg ankle knee",2,16,"Muhsin Muhammad","Carolina Panthers",0,0,0,0,0,0,2,1
"216","all_info.317","MunnCa99","Munnerlyn,Captain",2009,"car",16,1,4,"illness shoulder concussion",3,13,"Captain Munnerlyn","Carolina Panthers",1,1,0,0,0,0,0,0
"217","all_info.324","OtahJe20","Otah,Jeff",2009,"car",16,3,5,"shoulder knee",2,16,"Jeff Otah","Carolina Panthers",0,1,0,0,0,0,1,0
"218","all_info.334","PeppJu99","Peppers,Julius",2009,"car",16,0,2,"hand",9,11,"Julius Peppers","Carolina Panthers",0,0,0,0,0,1,0,0
"219","all_info.344","RosaDa00","Rosario,Dante",2009,"car",16,2,4,"ankle knee",5,9,"Dante Rosario","Carolina Panthers",0,0,0,0,0,0,1,1
"220","all_info.354","SallNa20","Salley,Nate",2009,"car",16,2,2,"knee",1,2,"Nate Salley","Carolina Panthers",0,0,0,0,0,0,1,0
"221","all_info.364","SchwGe20","Schwartz,Geoff",2009,"car",16,0,1,"groin",16,16,"Geoff Schwartz","Carolina Panthers",0,0,0,0,0,0,1,0
"222","all_info.374","SmitSt01","Smith,Steve",2009,"car",16,1,6,"ankle knee back ribs rib arm",3,16,"Steve Smith","Carolina Panthers",0,0,3,0,1,0,1,1
"223","all_info.384","StewJo00","Stewart,Jonathan",2009,"car",16,0,15,"heel achilles toe",2,16,"Jonathan Stewart","Carolina Panthers",0,0,0,0,0,0,0,3
"224","all_info.393","SuttTy00","Sutton,Tyrell",2009,"car",16,2,3,"thigh calf",14,16,"Tyrell Sutton","Carolina Panthers",0,0,0,0,0,0,2,0
"225","all_info.403","TyleTa99","Tyler,Tank",2009,"car",16,5,5,"knee",12,16,"Tank Tyler","Carolina Panthers",0,0,0,0,0,0,1,0
"226","all_info.415","WeslDa20","Wesley,Dante",2009,"car",16,0,1,"served",7,7,"Dante Wesley","Carolina Panthers",0,0,0,0,0,0,0,0
"227","all_info.423","WillDe02","Williams,DeAngelo",2009,"car",16,3,7,"knee ankle",9,16,"DeAngelo Williams","Carolina Panthers",0,0,0,0,0,0,1,1
"228","all_info5","AdamAn20","Adams,Anthony",2009,"chi",16,0,2,"knee toe",4,5,"Anthony Adams","Chicago Bears",0,0,0,0,0,0,1,1
"229","all_info.118","AdamGa99","Adams,Gaines",2009,"chi",16,0,1,"ankle",15,15,"Gaines Adams","Chicago Bears",0,0,0,0,0,0,0,1
"230","all_info.218","AfalAl99","Afalava,Al",2009,"chi",16,3,6,"shoulder knee",2,16,"Al Afalava","Chicago Bears",0,1,0,0,0,0,1,0
"231","all_info.318","AndeMa21","Anderson,Mark",2009,"chi",16,0,1,"toe",2,2,"Mark Anderson","Chicago Bears",0,0,0,0,0,0,0,1
"232","all_info.416","AromDe00","Aromashodu,Devin",2009,"chi",16,1,1,"quadriceps",1,1,"Devin Aromashodu","Chicago Bears",0,0,0,0,0,0,1,0
"233","all_info.55","BowmZa20","Bowman,Zackary",2009,"chi",16,0,3,"knee undisclosed illness",7,14,"Zackary Bowman","Chicago Bears",0,0,0,0,0,0,1,0
"234","all_info.65","BrigLa99","Briggs,Lance",2009,"chi",16,1,8,"foot shoulder knee back",4,16,"Lance Briggs","Chicago Bears",0,1,1,0,0,0,1,1
"235","all_info.75","BrowAl20","Brown,Alex",2009,"chi",16,0,4,"ankle leg calf",3,12,"Alex Brown","Chicago Bears",0,0,0,0,0,0,2,1
"236","all_info.85","BullJo20","Bullocks,Josh",2009,"chi",16,0,1,"ankle",6,6,"Josh Bullocks","Chicago Bears",0,0,0,0,0,0,0,1
"237","all_info.95","ClarDe00","Clark,Desmond",2009,"chi",16,5,8,"rib neck illness",2,15,"Desmond Clark","Chicago Bears",1,0,1,0,0,0,0,0
"238","all_info.105","DaviKe01","Davis,Kellen",2009,"chi",16,0,1,"ankle",11,11,"Kellen Davis","Chicago Bears",0,0,0,0,0,0,0,1
"239","all_info.119","DvorDu99","Dvoracek,Dusty",2009,"chi",16,2,2,"knee",1,2,"Dusty Dvoracek","Chicago Bears",0,0,0,0,0,0,1,0
"240","all_info.125","FortMa00","Forte,Matt",2009,"chi",16,0,1,"knee",4,4,"Matt Forte","Chicago Bears",0,0,0,0,0,0,1,0
"241","all_info.135","GarzRo20","Garza,Roberto",2009,"chi",16,0,1,"ankle",11,11,"Roberto Garza","Chicago Bears",0,0,0,0,0,0,0,1
"242","all_info.145","GrahCo99","Graham,Corey",2009,"chi",16,0,1,"ankle",6,6,"Corey Graham","Chicago Bears",0,0,0,0,0,0,0,1
"243","all_info.155","HarrTo99","Harris,Tommie",2009,"chi",16,1,15,"knee",2,16,"Tommie Harris","Chicago Bears",0,0,0,0,0,0,1,0
"244","all_info.165","HestDe99","Hester,Devin",2009,"chi",16,3,5,"ankle calf",8,16,"Devin Hester","Chicago Bears",0,0,0,0,0,0,1,1
"245","all_info.175","HillHu20","Hillenmeyer,Hunter",2009,"chi",16,2,4,"rib groin",4,13,"Hunter Hillenmeyer","Chicago Bears",0,0,1,0,0,0,1,0
"246","all_info.185","IdonIs20","Idonije,Israel",2009,"chi",16,1,9,"hamstring  knee foot",1,16,"Israel Idonije","Chicago Bears",0,0,0,0,0,0,2,1
"247","all_info.195","JoneKe02","Jones,Kevin",2009,"chi",16,16,16,"ankle",1,16,"Kevin Jones","Chicago Bears",0,0,0,0,0,0,0,1
"248","all_info.205","KnoxJo00","Knox,Johnny",2009,"chi",16,1,1,"ankle",16,16,"Johnny Knox","Chicago Bears",0,0,0,0,0,0,0,1
"249","all_info.219","KreuOl00","Kreutz,Olin",2009,"chi",16,0,1,"back",10,10,"Olin Kreutz","Chicago Bears",0,0,1,0,0,0,0,0
"250","all_info.225","MannPa20","Mannelly,Patrick",2009,"chi",16,0,1,"forearm",4,4,"Patrick Mannelly","Chicago Bears",1,0,0,0,1,0,0,0
"251","all_info.235","MannDa21","Manning,Danieal",2009,"chi",16,1,4,"back foot calf",2,16,"Danieal Manning","Chicago Bears",0,0,1,0,0,0,1,1
"252","all_info.245","MaynBr20","Maynard,Brad",2009,"chi",16,0,1,"groin",15,15,"Brad Maynard","Chicago Bears",0,0,0,0,0,0,1,0
"253","all_info.255","McBrTr99","McBride,Trumaine",2009,"chi",16,1,1,"knee",2,2,"Trumaine McBride","Chicago Bears",0,0,0,0,0,0,1,0
"254","all_info.265","MeltHe99","Melton,Henry",2009,"chi",16,16,16,"ankle",1,16,"Henry Melton","Chicago Bears",0,0,0,0,0,0,0,1
"255","all_info.275","OgunAd00","Ogunleye,Adewale",2009,"chi",16,2,4,"ankle fibula",7,16,"Adewale Ogunleye","Chicago Bears",0,0,0,0,0,0,1,1
"256","all_info.285","OlseGr00","Olsen,Greg",2009,"chi",16,0,1,"ankle",8,8,"Greg Olsen","Chicago Bears",0,0,0,0,0,0,0,1
"257","all_info.295","OmiyFr20","Omiyale,Frank",2009,"chi",16,0,3,"ankle",2,4,"Frank Omiyale","Chicago Bears",0,0,0,0,0,0,0,1
"258","all_info.305","PaceOr00","Pace,Orlando",2009,"chi",16,4,5,"groin",11,15,"Orlando Pace","Chicago Bears",0,0,0,0,0,0,1,0
"259","all_info.319","PaynKe99","Payne,Kevin",2009,"chi",16,3,6,"toe back ankle",6,16,"Kevin Payne","Chicago Bears",0,0,1,0,0,0,0,2
"260","all_info.325","PeteAd00","Peterson,Adrian",2009,"chi",16,2,4,"knee illness",5,15,"Adrian Peterson","Chicago Bears",0,0,0,0,0,0,1,0
"261","all_info.335","StelCr99","Steltz,Craig",2009,"chi",16,0,2,"biceps foot",8,16,"Craig Steltz","Chicago Bears",0,0,0,0,1,0,0,1
"262","all_info.345","TillCh20","Tillman,Charles",2009,"chi",16,1,6,"back  shoulder head concussion ribs lung",1,16,"Charles Tillman","Chicago Bears",2,1,3,0,0,0,0,0
"263","all_info.355","TinoPi20","Tinoisamoa,Pisa",2009,"chi",16,14,14,"knee",2,16,"Pisa Tinoisamoa","Chicago Bears",0,0,0,0,0,0,1,0
"264","all_info.365","ToeaMa99","Toeaina,Matt",2009,"chi",16,3,3,"calf",7,9,"Matt Toeaina","Chicago Bears",0,0,0,0,0,0,1,0
"265","all_info.375","UrlaBr00","Urlacher,Brian",2009,"chi",16,15,15,"wrist",2,16,"Brian Urlacher","Chicago Bears",0,0,0,0,0,1,0,0
"266","all_info.385","WillCh03","Williams,Chris",2009,"chi",16,0,1,"ankle",15,15,"Chris Williams","Chicago Bears",0,0,0,0,0,0,0,1
"267","all_info.394","WillJa21","Williams,Jamar",2009,"chi",16,0,1,"ankle",14,14,"Jamar Williams","Chicago Bears",0,0,0,0,0,0,0,1
"268","all_info.404","WolfGa00","Wolfe,Garrett",2009,"chi",16,8,8,"back back kidney kidney",9,16,"Garrett Wolfe","Chicago Bears",0,0,4,0,0,0,0,0
"269","all_info6","BensCe00","Benson,Cedric",2009,"cin",17,2,6,"ankle knee hip",3,12,"Cedric Benson","Cincinnati Bengals",0,0,0,1,0,0,1,1
"270","all_info.120","CaldAn00","Caldwell,Andre",2009,"cin",17,0,2,"illness",9,16,"Andre Caldwell","Cincinnati Bengals",0,0,0,0,0,0,0,0
"271","all_info.220","ChatAn00","Chatman,Antonio",2009,"cin",17,9,9,"leg",1,9,"Antonio Chatman","Cincinnati Bengals",0,0,0,0,0,0,1,0
"272","all_info.320","CoatDa00","Coats,Daniel",2009,"cin",17,0,1,"shoulder",7,7,"Daniel Coats","Cincinnati Bengals",0,1,0,0,0,0,0,0
"273","all_info.417","CoffCh00","Coffman,Chase",2009,"cin",17,5,5,"ankle",13,17,"Chase Coffman","Cincinnati Bengals",0,0,0,0,0,0,0,1
"274","all_info.56","ColeLa00","Coles,Laveranues",2009,"cin",17,0,3,"head chest",10,12,"Laveranues Coles","Cincinnati Bengals",1,0,1,0,0,0,0,0
"275","all_info.66","CrocCh20","Crocker,Chris",2009,"cin",17,3,5,"calf ankle",10,17,"Chris Crocker","Cincinnati Bengals",0,0,0,0,0,0,1,1
"276","all_info.76","FaneJo20","Fanene,Jonathan",2009,"cin",17,0,3,"illness shoulder",3,16,"Jonathan Fanene","Cincinnati Bengals",0,1,0,0,0,0,0,0
"277","all_info.86","FoscJo00","Foschi,J.P.",2009,"cin",17,1,2,"neck",16,17,"J.P. Foschi","Cincinnati Bengals",1,0,0,0,0,0,0,0
"278","all_info.96","GeatRo21","Geathers,Robert",2009,"cin",17,1,6,"hip knee",9,17,"Robert Geathers","Cincinnati Bengals",0,0,0,1,0,0,1,0
"279","all_info.106","HarrOr20","Harris,Orien",2009,"cin",17,0,1,"illness",12,12,"Orien Harris","Cincinnati Bengals",0,0,0,0,0,0,0,0
"280","all_info.1110","HebeKy99","Hebert,Kyries",2009,"cin",17,1,5,"hip knee",5,14,"Kyries Hebert","Cincinnati Bengals",0,0,0,1,0,0,1,0
"281","all_info.126","HenrCh00","Henry,Chris",2009,"cin",17,5,8,"thigh  quadriceps illness forearm",1,13,"Chris Henry","Cincinnati Bengals",1,0,0,0,1,0,2,0
"282","all_info.136","HodgAb20","Hodge,Abdul",2009,"cin",17,0,1,"knee",4,4,"Abdul Hodge","Cincinnati Bengals",0,0,0,0,0,0,1,0
"283","all_info.146","JeanRa20","Jeanty,Rashad",2009,"cin",17,1,2,"finger",5,6,"Rashad Jeanty","Cincinnati Bengals",0,0,0,0,0,1,0,0
"284","all_info.156","JohnCh01","Johnson,Chad",2009,"cin",17,0,3,"hip knee",7,17,"Chad Johnson","Cincinnati Bengals",0,0,0,1,0,0,1,0
"285","all_info.166","JohnJe00","Johnson,Jeremi",2009,"cin",17,0,3,"knee chest",8,10,"Jeremi Johnson","Cincinnati Bengals",0,0,1,0,0,0,1,0
"286","all_info.176","JohnLa00","Johnson,Larry",2009,"cin",17,1,1,"knee",17,17,"Larry Johnson","Cincinnati Bengals",0,0,0,0,0,0,1,0
"287","all_info.186","JohnMi98","Johnson,Michael",2009,"cin",17,0,1,"illness",3,3,"Michael Johnson","Cincinnati Bengals",0,0,0,0,0,0,0,0
"288","all_info.196","JohnTa20","Johnson,Tank",2009,"cin",17,2,12,"foot illness knee",4,17,"Tank Johnson","Cincinnati Bengals",0,0,0,0,0,0,1,1
"289","all_info.206","JoneDa99","Jones,David",2009,"cin",17,4,5,"foot",1,5,"David Jones","Cincinnati Bengals",0,0,0,0,0,0,0,1
"290","all_info.2110","JoseJo20","Joseph,Johnathan",2009,"cin",17,0,4,"ankle foot",3,11,"Johnathan Joseph","Cincinnati Bengals",0,0,0,0,0,0,0,2
"291","all_info.226","KellRe00","Kelly,Reggie",2009,"cin",17,17,17,"achilles",1,17,"Reggie Kelly","Cincinnati Bengals",0,0,0,0,0,0,0,1
"292","all_info.236","KooiSc20","Kooistra,Scott",2009,"cin",17,1,2,"knee",1,2,"Scott Kooistra","Cincinnati Bengals",0,0,0,0,0,0,1,0
"293","all_info.246","LeonBr00","Leonard,Brian",2009,"cin",17,2,4,"chest groin calf",2,14,"Brian Leonard","Cincinnati Bengals",0,0,1,0,0,0,2,0
"294","all_info.256","LiviNa20","Livings,Nate",2009,"cin",17,2,2,"knee",2,3,"Nate Livings","Cincinnati Bengals",0,0,0,0,0,0,1,0
"295","all_info.266","LuigJo20","Luigs,Jonathan",2009,"cin",17,2,3,"illness back",9,13,"Jonathan Luigs","Cincinnati Bengals",0,0,1,0,0,0,0,0
"296","all_info.276","MathEv20","Mathis,Evan",2009,"cin",17,3,3,"ankle",9,11,"Evan Mathis","Cincinnati Bengals",0,0,0,0,0,0,0,1
"297","all_info.286","MauaRe99","Maualuga,Rey",2009,"cin",17,2,6,"knee foot ankle",4,17,"Rey Maualuga","Cincinnati Bengals",0,0,0,0,0,0,1,2
"298","all_info.296","NdukCh99","Ndukwe,Nedu",2009,"cin",17,0,3,"hamstring",4,6,"Nedu Ndukwe","Cincinnati Bengals",0,0,0,0,0,0,1,0
"299","all_info.306","NelsTo00","Nelson,Tom",2009,"cin",17,1,3,"shoulder foot knee",8,17,"Tom Nelson","Cincinnati Bengals",0,1,0,0,0,0,1,1
"300","all_info.3110","OdomAn20","Odom,Antwan",2009,"cin",17,11,11,"achilles",7,17,"Antwan Odom","Cincinnati Bengals",0,0,0,0,0,0,0,1
"301","all_info.326","PalmCa00","Palmer,Carson",2009,"cin",17,0,2,"ankle  thumb",1,6,"Carson Palmer","Cincinnati Bengals",0,0,0,0,0,1,0,1
"302","all_info.336","PalmJo20","Palmer,Jordan",2009,"cin",17,1,1,"illness",2,2,"Jordan Palmer","Cincinnati Bengals",0,0,0,0,0,0,0,0
"303","all_info.346","PekoDo20","Peko,Domata",2009,"cin",17,5,10,"neck chest knee",4,17,"Domata Peko","Cincinnati Bengals",1,0,1,0,0,0,1,0
"304","all_info.356","RiveKe99","Rivers,Keith",2009,"cin",17,3,4,"calf",9,12,"Keith Rivers","Cincinnati Bengals",0,0,0,0,0,0,1,0
"305","all_info.366","RuckFr99","Rucker,Frostee",2009,"cin",17,1,5,"ankle neck illness",6,15,"Frostee Rucker","Cincinnati Bengals",1,0,0,0,0,0,0,1
"306","all_info.376","SantDa20","Santucci,Dan",2009,"cin",17,17,17,"foot",1,17,"Dan Santucci","Cincinnati Bengals",0,0,0,0,0,0,0,1
"307","all_info.386","ScotBe00","Scott,Bernard",2009,"cin",17,3,7,"knee leg toe foot illness",8,16,"Bernard Scott","Cincinnati Bengals",0,0,0,0,0,0,2,2
"308","all_info.395","SimpJe00","Simpson,Jerome",2009,"cin",17,1,1,"illness",6,6,"Jerome Simpson","Cincinnati Bengals",0,0,0,0,0,0,0,0
"309","all_info.405","SimsPa99","Sims,Pat",2009,"cin",17,1,2,"biceps forearm",7,17,"Pat Sims","Cincinnati Bengals",1,0,0,0,2,0,0,0
"310","all_info.418","SmitAn23","Smith,Andre",2009,"cin",17,8,8,"foot",1,8,"Andre Smith","Cincinnati Bengals",0,0,0,0,0,0,0,1
"311","all_info.424","SmitSh20","Smith,Shaun",2009,"cin",17,0,1,"ankle",17,17,"Shaun Smith","Cincinnati Bengals",0,0,0,0,0,0,0,1
"312","all_info.433","TrenMo99","Trent,Morgan",2009,"cin",17,0,5,"knee",10,14,"Morgan Trent","Cincinnati Bengals",0,0,0,0,0,0,1,0
"313","all_info.442","UtecBe00","Utecht,Ben",2009,"cin",17,9,9,"concussion",1,9,"Ben Utecht","Cincinnati Bengals",1,0,0,0,0,0,0,0
"314","all_info.452","WhitAn20","Whitworth,Andrew",2009,"cin",17,0,1,"achilles",4,4,"Andrew Whitworth","Cincinnati Bengals",0,0,0,0,0,0,0,1
"315","all_info.462","WillRo03","Williams,Roy",2009,"cin",17,13,15,"thigh  forearm",1,17,"Roy Williams","Cincinnati Bengals",1,0,0,0,1,0,1,0
"316","all_info7","AdamMi21","Adams,Mike",2009,"cle",16,0,5,"groin finger elbow",5,16,"Mike Adams","Cleveland Browns",0,0,0,0,1,1,1,0
"317","all_info.127","AndeDe00","Anderson,Derek",2009,"cle",16,1,3,"ankle hip illness",7,13,"Derek Anderson","Cleveland Browns",0,0,0,1,0,0,0,1
"318","all_info.227","BartEr20","Barton,Eric",2009,"cle",16,8,10,"neck shoulder",6,16,"Eric Barton","Cleveland Browns",1,1,0,0,0,0,0,0
"319","all_info.327","BoweDa20","Bowens,David",2009,"cle",16,0,16,"knee",1,16,"David Bowens","Cleveland Browns",0,0,0,0,0,0,1,0
"320","all_info.419","BrowTi20","Brown,Titus",2009,"cle",16,1,1,"hamstring",16,16,"Titus Brown","Cleveland Browns",0,0,0,0,0,0,1,0
"321","all_info.57","ColeKe20","Coleman,Kenyon",2009,"cle",16,3,11,"groin knee illness knee ankle",4,16,"Kenyon Coleman","Cleveland Browns",0,0,0,0,0,0,3,1
"322","all_info.67","CostBl20","Costanzo,Blake",2009,"cle",16,0,4,"shoulder",11,14,"Blake Costanzo","Cleveland Browns",0,1,0,0,0,0,0,0
"323","all_info.77","CribJo01","Cribbs,Josh",2009,"cle",16,0,3,"knee neck ankle",7,14,"Josh Cribbs","Cleveland Browns",1,0,0,0,0,0,1,1
"324","all_info.87","DaviJa03","Davis,James",2009,"cle",16,14,16,"head shoulder",1,16,"James Davis","Cleveland Browns",1,1,0,0,0,0,0,0
"325","all_info.97","dawsophi01","Dawson,Phil",2009,"cle",16,5,7,"calf hamstring",3,15,"Phil Dawson","Cleveland Browns",0,0,0,0,0,0,2,0
"326","all_info.107","EstaGr01","Estandia,Greg",2009,"cle",16,1,2,"knee shoulder",8,11,"Greg Estandia","Cleveland Browns",0,1,0,0,0,0,1,0
"327","all_info.1111","FralHa20","Fraley,Hank",2009,"cle",16,1,3,"knee elbow",9,13,"Hank Fraley","Cleveland Browns",0,0,0,0,1,0,1,0
"328","all_info.128","FranCo99","Francies,Coye",2009,"cle",16,2,2,"calf knee",5,9,"Coye Francies","Cleveland Browns",0,0,0,0,0,0,2,0
"329","all_info.137","GainMi00","Gaines,Michael",2009,"cle",16,1,3,"hamstring back shoulder",9,13,"Michael Gaines","Cleveland Browns",0,1,1,0,0,0,1,0
"330","all_info.147","HadnRe20","Hadnot,Rex",2009,"cle",16,7,16,"knee",1,16,"Rex Hadnot","Cleveland Browns",0,0,0,0,0,0,1,0
"331","all_info.157","HallAl99","Hall,Alex",2009,"cle",16,0,1,"shoulder",1,1,"Alex Hall","Cleveland Browns",0,1,0,0,0,0,0,0
"332","all_info.167","HarrJe00","Harrison,Jerome",2009,"cle",16,1,5,"knee  illness hip",1,16,"Jerome Harrison","Cleveland Browns",0,0,0,1,0,0,1,0
